id,title,context,question,answers
57317859a5e9cc1400cdbf9f,Mosaic,"Only scant remains prove that mosaics were still used in the Early Middle Ages. The Abbey of Saint-Martial in Limoges, originally an important place of pilgrimage, was totally demolished during the French Revolution except its crypt which was rediscovered in the 1960s. A mosaic panel was unearthed which was dated to the 9th century. It somewhat incongruously uses cubes of gilded glass and deep green marble, probably taken from antique pavements. This could also be the case with the early 9th century mosaic found under the Basilica of Saint-Quentin in Picardy, where antique motifs are copied but using only simple colors. The mosaics in the Cathedral of Saint-Jean at Lyon have been dated to the 11th century because they employ the same non-antique simple colors. More fragments were found on the site of Saint-Croix at Poitiers which might be from the 6th or 9th century.",What common element do mosaic panels from the 11th century have?,"{'text': array(['simple colors'], dtype=object), 'answer_start': array([756], dtype=int32)}"
5acf5f2877cf76001a684ca5,Somerset,"Somerton took over from Ilchester as the county town in the late thirteenth century, but it declined in importance and the status of county town transferred to Taunton about 1366. The county has two cities, Bath and Wells, and 30 towns (including the county town of Taunton, which has no town council but instead is the chief settlement of the county's only borough). The largest urban areas in terms of population are Bath, Weston-super-Mare, Taunton, Yeovil and Bridgwater. Many settlements developed because of their strategic importance in relation to geographical features, such as river crossings or valleys in ranges of hills. Examples include Axbridge on the River Axe, Castle Cary on the River Cary, North Petherton on the River Parrett, and Ilminster, where there was a crossing point on the River Isle. Midsomer Norton lies on the River Somer; while the Wellow Brook and the Fosse Way Roman road run through Radstock. Chard is the most southerly town in Somerset, and at an altitude of 121 m (397 ft) it is also the highest.",What is the average altitude of Taunton?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
56de523ccffd8e1900b4b809,Institute_of_technology,"Most of Thailand's institutes of technology were developed from technical colleges, in the past could not grant bachelor's degrees; today, however, they are university level institutions, some of which can grant degrees to the doctoral level. Examples are Pathumwan Institute of Technology (developed from Pathumwan Technical School), King Mongkut's Institute of Technology Ladkrabang (Nondhaburi Telecommunications Training Centre), and King Mongkut's Institute of Technology North Bangkok (Thai-German Technical School).",What type of degree were Thailand's technical colleges historically not allowed to confer?,"{'text': array([""bachelor's degrees""], dtype=object), 'answer_start': array([112], dtype=int32)}"
56fac6d48f12f319006301a2,High-definition_television,"In the US, residents in the line of sight of television station broadcast antennas can receive free, over the air programming with a television set with an ATSC tuner (most sets sold since 2009 have this). This is achieved with a TV aerial, just as it has been since the 1940s except now the major network signals are broadcast in high definition (ABC, Fox, and Ion Television broadcast at 720p resolution; CBS, My Network TV, NBC, PBS, and The CW at 1080i). As their digital signals more efficiently use the broadcast channel, many broadcasters are adding multiple channels to their signals. Laws about antennas were updated before the change to digital terrestrial broadcasts. These new laws prohibit home owners' associations and city government from banning the installation of antennas.",Laws about antennas keep home owners' associations and city government from banning what?,"{'text': array(['the installation of antennas'], dtype=object), 'answer_start': array([762], dtype=int32)}"
5730115eb2c2fd14005687e4,Liberia,"The Republic of Liberia, beginning as a settlement of the American Colonization Society (ACS), declared its independence on July 26, 1847. The United States did not recognize Liberia's independence until during the American Civil War on February 5, 1862. Between January 7, 1822 and the American Civil War, more than 15,000 freed and free-born Black Americans from United States and 3,198 Afro-Caribbeans relocated to the settlement. The Black American settlers carried their culture with them to Liberia. The Liberian constitution and flag were modeled after the United States. In January 3, 1848 Joseph Jenkins Roberts, a wealthy free-born Black American from Virginia who settled in Liberia, was elected as Liberia's first president after the people proclaimed independence.",How many slaves were freed in the american civil war?,"{'text': array(['more than 15,000'], dtype=object), 'answer_start': array([307], dtype=int32)}"
5a5686d86349e2001acdce00,Compact_disc,"Compact Disc + Graphics is a special audio compact disc that contains graphics data in addition to the audio data on the disc. The disc can be played on a regular audio CD player, but when played on a special CD+G player, it can output a graphics signal (typically, the CD+G player is hooked up to a television set or a computer monitor); these graphics are almost exclusively used to display lyrics on a television set for karaoke performers to sing along with. The CD+G format takes advantage of the channels R through W. These six bits store the graphics information.",Why are CD-G players not useful for karaoke?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ad0b948645df0001a2d017d,Human_Development_Index,"The 2010 Human Development Report introduced an Inequality-adjusted Human Development Index (IHDI). While the simple HDI remains useful, it stated that ""the IHDI is the actual level of human development (accounting for inequality),"" and ""the HDI can be viewed as an index of 'potential' human development (or the maximum IHDI that could be achieved if there were no inequality).""", What does IHDI2 stand for?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5726551cf1498d1400e8dc47,Poultry,"Guinea fowl originated in southern Africa, and the species most often kept as poultry is the helmeted guineafowl (Numida meleagris). It is a medium-sized grey or speckled bird with a small naked head with colourful wattles and a knob on top, and was domesticated by the time of the ancient Greeks and Romans. Guinea fowl are hardy, sociable birds that subsist mainly on insects, but also consume grasses and seeds. They will keep a vegetable garden clear of pests and will eat the ticks that carry Lyme disease. They happily roost in trees and give a loud vocal warning of the approach of predators. Their flesh and eggs can be eaten in the same way as chickens, young birds being ready for the table at the age of about four months. ",Who first domesticated the guinea fowl ?,"{'text': array(['ancient Greeks and Romans.'], dtype=object), 'answer_start': array([282], dtype=int32)}"
5a5690656349e2001acdce3e,Swaziland,"The considerable spending did not lead to more growth and did not benefit the poor. Much of the increased spending has gone to current expenditures related to wages, transfers, and subsidies. The wage bill today constitutes over 15% of GDP and 55% of total public spending; these are some of the highest levels on the African continent. The recent rapid growth in SACU revenues has, however, reversed the fiscal situation, and a sizeable surplus was recorded since 2006. SACU revenues today account for over 60% of total government revenues. On the positive side, the external debt burden has declined markedly over the last 20 years, and domestic debt is almost negligible; external debt as a percent of GDP was less than 20% in 2006.",Who did the spending benefit?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
57304f698ab72b1400f9c42e,Windows_8,"Reviews of the various editions of Windows 8 have been mixed. Tom Warren of The Verge said that although Windows 8's emphasis on touch computing was significant and risked alienating desktop users, a ""tablet PC with Windows 8 makes an iPad feel immediately out of date"" due to the capabilities of the operating system's hybrid model and increased focus on cloud services. David Pierce of The Verge described Windows 8 as ""the first desktop operating system that understands what a computer is supposed to do in 2012"" and praised Microsoft's ""no compromise"" approach and the operating system's emphasis on Internet connectivity and cloud services. Pierce also considered the Start Screen to be a ""brilliant innovation for desktop computers"" when compared with ""folder-littered desktops on every other OS"" because it allows users to interact with dynamic information. In contrast, an ExtremeTech article said it was Microsoft ""flailing"" and a review in PC Magazine condemned the Metro-style user interface. Some of the included apps in Windows 8 were considered to be basic and lacking in functionality, but the Xbox apps were praised for their promotion of a multi-platform entertainment experience. Other improvements and features (such as File History, Storage Spaces, and the updated Task Manager) were also regarded as positive changes. Peter Bright of Ars Technica wrote that while its user interface changes may overshadow them, Windows 8's improved performance, updated file manager, new storage functionality, expanded security features, and updated Task Manager were still positive improvements for the operating system. Bright also said that Windows 8's duality towards tablets and traditional PCs was an ""extremely ambitious"" aspect of the platform as well, but criticized Microsoft for emulating Apple's model of a closed distribution platform when implementing the Windows Store.",Who equated windos 8 as the first desktop operating system that understand what a computer is supposed to do?,"{'text': array(['David Pierce'], dtype=object), 'answer_start': array([372], dtype=int32)}"
573053ea8ab72b1400f9c46e,Windows_8,"In March 2013, Microsoft also amended its certification requirements to allow tablets to use the 1024×768 resolution as a minimum; this change is expected to allow the production of certified Windows 8 tablets in smaller form factors—a market which is currently dominated by Android-based tablets. Despite the reaction of industry experts, Microsoft reported that they had sold 100 million licenses in the first six months. This matched sales of Windows 7 over a similar period. This statistic includes shipments to channel warehouses which now need to be sold in order to make way for new shipments.",What changes did Microsoft make to its certification requirements in March 2013?,"{'text': array(['amended its certification requirements to allow tablets to use the 1024×768 resolution as a minimum'],
      dtype=object), 'answer_start': array([30], dtype=int32)}"
56f6f3343d8e2e1400e372d9,Classical_music,"Although Classical music in the 2000s has lost most of its tradition for musical improvisation, from the Baroque era to the Romantic era, there are examples of performers who could improvise in the style of their era. In the Baroque era, organ performers would improvise preludes, keyboard performers playing harpsichord would improvise chords from the figured bass symbols beneath the bass notes of the basso continuo part and both vocal and instrumental performers would improvise musical ornaments. J.S. Bach was particularly noted for his complex improvisations. During the Classical era, the composer-performer Mozart was noted for his ability to improvise melodies in different styles. During the Classical era, some virtuoso soloists would improvise the cadenza sections of a concerto. During the Romantic era, Beethoven would improvise at the piano. For more information, see Improvisation.",Who was noted for his complex improvisations?,"{'text': array(['J.S. Bach'], dtype=object), 'answer_start': array([502], dtype=int32)}"
5731cbc10fdd8d15006c653b,Religion_in_ancient_Rome,"Rome had no separate priestly caste or class. The highest authority within a community usually sponsored its cults and sacrifices, officiated as its priest and promoted its assistants and acolytes. Specialists from the religious colleges and professionals such as haruspices and oracles were available for consultation. In household cult, the paterfamilias functioned as priest, and members of his familia as acolytes and assistants. Public cults required greater knowledge and expertise. The earliest public priesthoods were probably the flamines (the singular is flamen), attributed to king Numa: the major flamines, dedicated to Jupiter, Mars and Quirinus, were traditionally drawn from patrician families. Twelve lesser flamines were each dedicated to a single deity, whose archaic nature is indicated by the relative obscurity of some. Flamines were constrained by the requirements of ritual purity; Jupiter's flamen in particular had virtually no simultaneous capacity for a political or military career.",What were the earliest priesthoods? ,"{'text': array(['flamines'], dtype=object), 'answer_start': array([539], dtype=int32)}"
5ad37fec604f3c001a3fe453,Elizabeth_II,"In the 1950s, as a young woman at the start of her reign, Elizabeth was depicted as a glamorous ""fairytale Queen"". After the trauma of the Second World War, it was a time of hope, a period of progress and achievement heralding a ""new Elizabethan age"". Lord Altrincham's accusation in 1957 that her speeches sounded like those of a ""priggish schoolgirl"" was an extremely rare criticism. In the late 1960s, attempts to portray a more modern image of the monarchy were made in the television documentary Royal Family and by televising Prince Charles's investiture as Prince of Wales. In public, she took to wearing mostly solid-colour overcoats and decorative hats, which allow her to be seen easily in a crowd.",Who directed the television documentary Royal Family in the late 1960s?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
56bed1243aeaaa14008c94b4,Beyoncé,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wishing on a Star"") and True Star Gold; she also promoted Emporio Armani's Diamonds fragrance in 2007. Beyoncé launched her first official fragrance, Heat in 2010. The commercial, which featured the 1956 song ""Fever"", was shown after the water shed in the United Kingdom as it begins with an image of Beyoncé appearing to lie naked in a room. In February 2011, Beyoncé launched her second fragrance, Heat Rush. Beyoncé's third fragrance, Pulse, was launched in September 2011. In 2013, The Mrs. Carter Show Limited Edition version of Heat was released. The six editions of Heat are the world's best-selling celebrity fragrance line, with sales of over $400 million.",The world's best selling celebrity perfume line belongs to whom?,"{'text': array(['Beyoncé'], dtype=object), 'answer_start': array([0], dtype=int32)}"
5a690bc48476ee001a58aa38,Sichuan,"Sichuan was China's most populous province before Chongqing became a directly-controlled municipality; it is currently the fourth most populous, after Guangdong, Shandong and Henan. As of 1832, Sichuan was the most populous of the 18 provinces in China, with an estimated population at that time of 21 million. It was the third most populous sub-national entity in the world, after Uttar Pradesh, India and the Russian Soviet Federative Socialist Republic until 1991, when the Soviet Union was dissolved. It is also one of the only six to ever reach 100 million people (Uttar Pradesh, Russian RSFSR, Maharashtra, Sichuan, Bihar and Punjab). It is currently 10th.",What is the tenth most populous sub-national entity in Henan?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ad567b85b96ef001a10adff,Macintosh,"In recent years, Apple has seen a significant boost in sales of Macs. This has been attributed, in part, to the success of the iPod and the iPhone, a halo effect whereby satisfied iPod or iPhone owners purchase more Apple products, and Apple has since capitalized on that with the iCloud cloud service that allows users to seamlessly sync data between these devices and Macs. Nonetheless, like other personal computer manufacturers, the Macintosh lines have been hurt by consumer trend towards smartphones and tablet computers (particularly Apple's own iPhone and iPad, respectively) as the computing devices of choice among consumers.",What allows users to easily sync data between an iPhone and a PC?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
57268bee5951b619008f7651,Korean_War,"One facet of the changing attitude toward Korea and whether to get involved was Japan. Especially after the fall of China to the Communists, U.S. East Asian experts saw Japan as the critical counterweight to the Soviet Union and China in the region. While there was no United States policy that dealt with South Korea directly as a national interest, its proximity to Japan increased the importance of South Korea. Said Kim: ""The recognition that the security of Japan required a non-hostile Korea led directly to President Truman's decision to intervene... The essential point... is that the American response to the North Korean attack stemmed from considerations of US policy toward Japan.""",Why was South Korea important to the US?,"{'text': array(['US policy toward Japan'], dtype=object), 'answer_start': array([669], dtype=int32)}"
5727fa0aff5b5019007d99b7,Time,"Temporal measurement, chronometry, takes two distinct period forms: the calendar, a mathematical tool for organizing intervals of time, and the clock, a physical mechanism that counts the passage of time. In day-to-day life, the clock is consulted for periods less than a day whereas the calendar is consulted for periods longer than a day. Increasingly, personal electronic devices display both calendars and clocks simultaneously. The number (as on a clock dial or calendar) that marks the occurrence of a specified event as to hour or date is obtained by counting from a fiducial epoch—a central reference point.",Which tool is used in periods longer than a day?,"{'text': array(['the calendar'], dtype=object), 'answer_start': array([284], dtype=int32)}"
5ace7b6532bba1001ae4a7c0,Annelid,"Most of an annelid's body consists of segments that are practically identical, having the same sets of internal organs and external chaetae (Greek χαιτη, meaning ""hair"") and, in some species, appendages. However, the frontmost and rearmost sections are not regarded as true segments as they do not contain the standard sets of organs and do not develop in the same way as the true segments. The frontmost section, called the prostomium (Greek προ- meaning ""in front of"" and στομα meaning ""mouth"") contains the brain and sense organs, while the rearmost, called the pygidium (Greek πυγιδιον, meaning ""little tail"") or periproct contains the anus, generally on the underside. The first section behind the prostomium, called the peristomium (Greek περι- meaning ""around"" and στομα meaning ""mouth""), is regarded by some zoologists as not a true segment, but in some polychaetes the peristomium has chetae and appendages like those of other segments.",What does 'chaetae' no longer mean?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ad0c1a6645df0001a2d01da,Gothic_architecture,"It is in the great churches and cathedrals and in a number of civic buildings that the Gothic style was expressed most powerfully, its characteristics lending themselves to appeals to the emotions, whether springing from faith or from civic pride. A great number of ecclesiastical buildings remain from this period, of which even the smallest are often structures of architectural distinction while many of the larger churches are considered priceless works of art and are listed with UNESCO as World Heritage Sites. For this reason a study of Gothic architecture is largely a study of cathedrals and churches.",Where is the Gothic style expressed least strongly?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5726acfcf1498d1400e8e6d7,Nutrition,"The first recorded nutritional experiment with human subjects is found in the Bible's Book of Daniel. Daniel and his friends were captured by the king of Babylon during an invasion of Israel. Selected as court servants, they were to share in the king's fine foods and wine. But they objected, preferring vegetables (pulses) and water in accordance with their Jewish dietary restrictions. The king's chief steward reluctantly agreed to a trial. Daniel and his friends received their diet for 10 days and were then compared to the king's men. Appearing healthier, they were allowed to continue with their diet.",How long did the trial diet last?,"{'text': array(['10 days'], dtype=object), 'answer_start': array([491], dtype=int32)}"
572900863f37b31900477f5c,Paris,"There are several academic libraries and archives in Paris. The Sorbonne Library in the 5th arrondissement is the largest university library in Paris. In addition to the Sorbonne location, there are branches in Malesherbes, Clignancourt-Championnet, Michelet-Institut d'Art et d'Archéologie, Serpente-Maison de la Recherche, and Institut des Etudes Ibériques. Other academic libraries include Interuniversity Pharmaceutical Library, Leonardo da Vinci University Library, Paris School of Mines Library, and the René Descartes University Library.","Outside of France, where are the other three branches of the Sorbonne library located?","{'text': array([""Malesherbes, Clignancourt-Championnet, Michelet-Institut d'Art et d'Archéologie, Serpente-Maison de la Recherche, and Institut des Etudes Ibériques""],
      dtype=object), 'answer_start': array([211], dtype=int32)}"
572a637c7a1753140016af04,Madrasa,"The term ""Islamic education"" means education in the light of Islam itself, which is rooted in the teachings of the Quran - holy book of Muslims. Islamic education and Muslim education are not the same. Because Islamic education has epistemological integration which is founded on Tawhid - Oneness or monotheism. For details Read ""A Qur’anic Methodology for Integrating Knowledge and Education: Implications for Malaysia’s Islamic Education Strategy"" written Tareq M Zayed  and ""Knowledge of Shariah and Knowledge to Manage ‘Self’ and ‘System’: Integration of Islamic Epistemology with the Knowledge and Education"" authored by Tareq M Zayed",What is the meaning of Islamic education?,"{'text': array(['education in the light of Islam itself'], dtype=object), 'answer_start': array([35], dtype=int32)}"
56df844f56340a1900b29cca,Lighting,"Commonly called 'light bulbs', lamps are the removable and replaceable part of a light fixture, which converts electrical energy into electromagnetic radiation. While lamps have traditionally been rated and marketed primarily in terms of their power consumption, expressed in watts, proliferation of lighting technology beyond the incandescent light bulb has eliminated the correspondence of wattage to the amount of light produced. For example, a 60 W incandescent light bulb produces about the same amount of light as a 13 W compact fluorescent lamp. Each of these technologies has a different efficacy in converting electrical energy to visible light. Visible light output is typically measured in lumens. This unit only quantifies the visible radiation, and excludes invisible infrared and ultraviolet light. A wax candle produces on the close order of 13 lumens, a 60 watt incandescent lamp makes around 700 lumens, and a 15-watt compact fluorescent lamp produces about 800 lumens, but actual output varies by specific design. Rating and marketing emphasis is shifting away from wattage and towards lumen output, to give the purchaser a directly applicable basis upon which to select a lamp.",Huge much light does a 13 W compact fluorescent lamp produce equivalent to a incandescent light bulb.,"{'text': array(['60 w'], dtype=object), 'answer_start': array([870], dtype=int32)}"
56d3202159d6e4140014626d,Frédéric_Chopin,"Although it is not known exactly when Chopin first met Liszt after arriving in Paris, on 12 December 1831 he mentioned in a letter to his friend Woyciechowski that ""I have met Rossini, Cherubini, Baillot, etc.—also Kalkbrenner. You would not believe how curious I was about Herz, Liszt, Hiller, etc."" Liszt was in attendance at Chopin's Parisian debut on 26 February 1832 at the Salle Pleyel, which led him to remark: ""The most vigorous applause seemed not to suffice to our enthusiasm in the presence of this talented musician, who revealed a new phase of poetic sentiment combined with such happy innovation in the form of his art.""",Which friend received the letter in which Chopin referenced Liszt?,"{'text': array(['Woyciechowski'], dtype=object), 'answer_start': array([145], dtype=int32)}"
5ad297a8d7d075001a429b23,Multiracial_American,"Anti-miscegenation laws were passed in most states during the 18th, 19th and early 20th centuries, but this did not prevent white slaveholders, their sons, or other powerful white men from taking slave women as concubines and having multiracial children with them. In California and the western US, there were greater numbers of Latino and Asian residents. These were prohibited from official relationships with whites. White legislators passed laws prohibiting marriage between European and Asian Americans until the 1950s.",Who was permitted to have official relationships with whites?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ace81a032bba1001ae4a8b6,Annelid,"As in arthropods, each muscle fiber (cell) is controlled by more than one neuron, and the speed and power of the fiber's contractions depends on the combined effects of all its neurons. Vertebrates have a different system, in which one neuron controls a group of muscle fibers. Most annelids' longitudinal nerve trunks include giant axons (the output signal lines of nerve cells). Their large diameter decreases their resistance, which allows them to transmit signals exceptionally fast. This enables these worms to withdraw rapidly from danger by shortening their bodies. Experiments have shown that cutting the giant axons prevents this escape response but does not affect normal movement.",What worms are very slow to retreat from danger?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
57293c5e6aef051400154bc0,Alaska,"Alaska's internet and other data transport systems are provided largely through the two major telecommunications companies: GCI and Alaska Communications. GCI owns and operates what it calls the Alaska United Fiber Optic system and as of late 2011 Alaska Communications advertised that it has ""two fiber optic paths to the lower 48 and two more across Alaska. In January 2011, it was reported that a $1 billion project to run connect Asia and rural Alaska was being planned, aided in part by $350 million in stimulus from the federal government.",Which two companies provide internet and data transport to Alaska?,"{'text': array(['GCI and Alaska Communications'], dtype=object), 'answer_start': array([124], dtype=int32)}"
57342d5b4776f41900661a1a,Portugal,"Football is the most popular sport in Portugal. There are several football competitions ranging from local amateur to world-class professional level. The legendary Eusébio is still a major symbol of Portuguese football history. FIFA World Player of the Year winners Luís Figo and Cristiano Ronaldo who won the FIFA Ballon d'Or for 2013 and 2014, are among the numerous examples of other world-class football players born in Portugal and noted worldwide. Portuguese football managers are also noteworthy, with José Mourinho, André Villas-Boas, Fernando Santos, Carlos Queiroz and Manuel José among the most renowned.",What award did both Luís Figo and Cristiano Ronaldo win?,"{'text': array(['FIFA World Player of the Year'], dtype=object), 'answer_start': array([228], dtype=int32)}"
5a6fe7e38abb0b001a67603a,Alsace,"The constitution of the Fifth Republic states that French alone is the official language of the Republic. However, Alsatian, along with other regional languages, are recognized by the French government in the official list of languages of France. A 1999 INSEE survey counted 548,000 adult speakers of Alsatian in France, making it the second most-spoken regional language in the country (after Occitan). Like all regional languages in France, however, the transmission of Alsatian is on the decline. While 39% of the adult population of Alsace speaks Alsatian, only one in four children speaks it, and only one in ten children uses it regularly.",How many children speak French?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ad111b4645df0001a2d0c08,Uranium,"Uranium is a chemical element with symbol U and atomic number 92. It is a silvery-white metal in the actinide series of the periodic table. A uranium atom has 92 protons and 92 electrons, of which 6 are valence electrons. Uranium is weakly radioactive because all its isotopes are unstable (with half-lives of the six naturally known isotopes, uranium-233 to uranium-238, varying between 69 years and 4.5 billion years). The most common isotopes of uranium are uranium-238 (which has 146 neutrons and accounts for almost 99.3% of the uranium found in nature) and uranium-235 (which has 143 neutrons, accounting for 0.7% of the element found naturally). Uranium has the second highest atomic weight of the primordially occurring elements, lighter only than plutonium. Its density is about 70% higher than that of lead, but slightly lower than that of gold or tungsten. It occurs naturally in low concentrations of a few parts per million in soil, rock and water, and is commercially extracted from uranium-bearing minerals such as uraninite.",What isn't uranium's symbol on the Periodic Table of Elements?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5728bc02ff5b5019007da5a2,History_of_India,"The Indian rebellion of 1857 was a large-scale rebellion by soldiers employed by the British East India in northern and central India against the Company's rule. The rebels were disorganized, had differing goals, and were poorly equipped, led, and trained, and had no outside support or funding. They were brutally suppressed and the British government took control of the Company and eliminated many of the grievances that caused it. The government also was determined to keep full control so that no rebellion of such size would ever happen again.",What did the soldiers rebel against in the Indian Rebellion of 1857?,"{'text': array([""Company's rule""], dtype=object), 'answer_start': array([146], dtype=int32)}"
5ad22e4dd7d075001a428665,Eton_College,"A Freedom of Information request in 2005 revealed that Eton had received £2,652 in farming subsidies in 2004 under the Common Agricultural Policy. Asked to explain under what grounds it was eligible to receive farming subsidies, Eton admitted that it was 'a bit of a mystery'. The TaxPayers' Alliance also stated that Eton had received a total of £5,300 in CAP subsidies between 2002 and 2007. Panorama revealed in March 2012 that farming subsidies were granted to Eton for 'environmental improvements', in effect 'being paid without having to do any farming at all'.",How much in farming subsidies did Eton receive in 2012?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5a7a0ce317ab25001a8a0270,Czech_language,"The similarities between Czech and Slovak led to the languages being considered a single language by a group of 19th-century scholars who called themselves ""Czechoslavs"" (Čechoslováci), believing that the peoples were connected in a way which excluded German Bohemians and (to a lesser extent) Hungarians and other Slavs. During the First Czechoslovak Republic (1918–1938), although ""Czechoslovak"" was designated as the republic's official language both Czech and Slovak written standards were used. Standard written Slovak was partially modeled on literary Czech, and Czech was preferred for some official functions in the Slovak half of the republic. Czech influence on Slovak was protested by Slovak scholars, and when Slovakia broke off from Czechoslovakia in 1938 as the Slovak State (which then aligned with Nazi Germany in World War II) literary Slovak was deliberately distanced from Czech. When the Axis powers lost the war and Czechoslovakia reformed, Slovak developed somewhat on its own (with Czech influence); during the Prague Spring of 1968, Slovak gained independence from (and equality with) Czech. Since then, ""Czechoslovak"" refers to improvised pidgins of the languages which have arisen from the decrease in mutual intelligibility.",In what year did Hungary gain independence?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5729525c6aef051400154cdd,Software_testing,"Bottom Up Testing is an approach to integrated testing where the lowest level components (modules, procedures, and functions) are tested first, then integrated and used to facilitate the testing of higher level components. After the integration testing of lower level integrated modules, the next level of modules will be formed and can be used for integration testing. The process is repeated until the components at the top of the hierarchy are tested. This approach is helpful only when all or most of the modules of the same development level are ready.[citation needed] This method also helps to determine the levels of software developed and makes it easier to report testing progress in the form of a percentage.[citation needed]",Bottom Up Testing helps facilitate the testing of what?,"{'text': array(['the testing of higher level components'], dtype=object), 'answer_start': array([183], dtype=int32)}"
57112804a58dae1900cd6ccf,Nintendo_Entertainment_System,"To differentiate Nintendo's new home platform from the early 1980s' common perception of a troubled and shallow video game market, the company freshened its product nomenclature and positioning, and it established a strict product approval and licensing policy. The overall system was referred to as an ""Entertainment System"" instead of a ""video game system"", which was centered upon a machine called a ""Control Deck"" instead of a ""console"", and which featured software cartridges called ""Game Paks"" instead of ""video games"". The 10NES lockout chip system acted as a lock-and-key coupling of each Game Pak and Control Deck, deterring the copying or production of NES games which had not first achieved Nintendo's licensed approval. The packaging of the launch lineup of NES games bore pictures of a very close representation of the actual onscreen graphics of the game, which were of sufficiently recognizable quality on their own. Symbols on the launch games' packaging clearly indicated the genre of the game, in order to reduce consumer confusion. A 'seal of quality' was printed on all appropriately licensed game and accessory packaging. The initial seal stated, ""This seal is your assurance that Nintendo has approved and guaranteed the quality of this product"". This text was later changed to ""Official Nintendo Seal of Quality"".",What did Nintendo use instead of the word console?,"{'text': array(['Control Deck'], dtype=object), 'answer_start': array([404], dtype=int32)}"
5a7334fc53a187001ae63163,Comcast,"Despite these criticisms, Comcast has appeared on multiple ""top places to work"" lists. In 2009, it was included on CableFAX magazine's ""Top 10 Places to Work in Cable"", which cited its ""scale, savvy and vision"". Similarly, the Philadelphia Business Journal awarded Comcast the silver medal among extra-large companies in Philadelphia, with the gold medal going to partner organization, Comcast-Spectacor. The Boston Globe found Comcast to be that city's top place to work in 2009. Employee diversity is also an attribute upon which Comcast receives strong marks. In 2008, Black Enterprise magazine rated Comcast among the top 15 companies for workforce diversity. Comcast was also named a ""Top 2014 Workplace"" by the Washington Post in their annual feature.",What magazine was determined as one of the best places to work in 2009?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ad26f4dd7d075001a429418,Greeks,"Around 1200 BC, the Dorians, another Greek-speaking people, followed from Epirus. Traditionally, historians have believed that the Dorian invasion caused the collapse of the Mycenaean civilization, but it is likely the main attack was made by seafaring raiders (sea peoples) who sailed into the eastern Mediterranean around 1180 BC. The Dorian invasion was followed by a poorly attested period of migrations, appropriately called the Greek Dark Ages, but by 800 BC the landscape of Archaic and Classical Greece was discernible.","What group of people never came with others who left the geographical and historical region in southeastern Europe, now a mutual region between Greece and Albania ?","{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
56f8ec5d9e9bad19000a0703,Near_East,"The regions in their inventory were Assyria, Chaldea, Mesopotamia, Persia, Armenia, Egypt, Arabia, Syria, Palestine, Ethiopia, Caucasus, Libya, Anatolia and Abyssinia. Explicitly excluded is India. No mention is made of the Balkans.",What region has no mention?,"{'text': array(['the Balkans'], dtype=object), 'answer_start': array([220], dtype=int32)}"
5ad387dc604f3c001a3fe56f,Separation_of_powers_under_the_United_States_Constitution,"Judicial power—the power to decide cases and controversies—is vested in the Supreme Court and inferior courts established by Congress. The judges must be appointed by the president with the advice and consent of the Senate, hold office during good behavior and receive compensations that may not be diminished during their continuance in office. If a court's judges do not have such attributes, the court may not exercise the judicial power of the United States. Courts exercising the judicial power are called ""constitutional courts.""",Which type of power is vested in Congress?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ad368ed604f3c001a3fe0ce,Dell,"In addition, the company provides protection services, advisory services, multivendor hardware support, ""how-to"" support for software applications, collaborative support with many third-party vendors, and online parts and labor dispatching for customers who diagnose and troubleshoot their hardware. Dell also provides Dell ProSupport customers access to a crisis-center to handle major outages, or problems caused by natural disasters. Dell also provide on-line support by using the computer's service-tag that provides full list of the hardware elements installed originally, purchase date and provides the latest upgrades for the original hardware drivers.",What kind of customers does Dell provide support to for minor outages?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
